證券代碼,證券名稱,本益比,殖利率,股價淨值比,CAPM_Beta.一年,調整_殖利率,調整_本益比,調整_淨值比,beta,labels,category
2472,立隆電,11.46,3.91,1.47,1.3388,0.10718440123186959,-0.20896807721378,-0.14417657572926132,1.20479162487986,1,1
2474,可成,15.0,5.47,1.14,1.2116,0.6244453100476364,-0.1728002448671072,-0.3115700242513624,0.8811990601729972,1,1
2476,鉅祥,11.03,6.58,0.79,0.7133,0.9924963413203938,-0.21336134498470352,-0.4891085302596514,-0.3864595482659158,0,0
2477,美隆電,9.81,7.69,1.27,1.0764,1.360547372593151,-0.22582596517197492,-0.24562715059114068,0.537254761836772,0,0
2478,大毅,28.46,3.23,2.11,1.6176,-0.11828830261090068,-0.035280746735407764,0.18046526382875297,1.914049541863141,1,1
2480,敦陽科,14.29,7.42,2.28,0.7849,1.2710214460673452,-0.18005424514002746,0.2666982524613504,-0.20431153228312196,0,0
2481,強茂,14.91,4.43,1.26,1.5773,0.27960470417045846,-0.17371976602846328,-0.2506996793342347,1.8115276837052277,1,1
2482,連宇,25.13,0.0,0.8,0.8206,-1.1892836458640592,-0.06930302970558305,-0.4840360015165574,-0.11349192096209217,4,4
2483,百容,12.45,5.62,0.82,0.7384,0.6741819358953064,-0.19885334443886304,-0.4738909440303695,-0.32260598400379137,0,0
2484,希華,26.38,4.74,1.09,1.0255,0.38239373092230966,-0.056531902464526274,-0.3369326679668322,0.40776685661995354,0,0
2485,兆赫,0.0,3.31,0.73,1.2671,-0.09176210215881003,-0.32605377175978856,-0.5195437027182152,1.0223892122266989,1,1
2486,一詮,0.0,0.0,0.48,1.1905,-1.1892836458640592,-0.32605377175978856,-0.6463569212955645,0.8275213627255534,1,1
2488,漢平,7.77,8.46,1.05,0.8632,1.6158620519445235,-0.24666844482937964,-0.3572227829392081,-0.005118939385737246,0,0
2489,瑞軒,704.0,0.0,0.48,1.0508,-1.1892836458640592,6.86664509040339,-0.6463569212955645,0.47212921422281195,2,2
2491,吉祥全,1.33,0.0,0.58,1.121,-1.1892836458640592,-0.3124652923753042,-0.5956316338646248,0.6507156768204675,1,1
2492,華新科,15.13,7.87,2.97,1.515,1.4202313236103552,-0.17147204763403726,0.6167027357348347,1.6530385580665674,1,1
2493,揚博,14.28,8.76,1.39,0.7863,1.7153353036398629,-0.18015641415795589,-0.18475680567401312,-0.20074997889798363,0,0
2495,普安,15.62,5.26,0.74,0.6489,0.5548140338608986,-0.16646576575554306,-0.5144711739751213,-0.5502910039822835,0,0
2496,卓越,13.85,2.45,1.34,0.7424,-0.3769187570187841,-0.1845496819288794,-0.2101194493894829,-0.3124301171891102,4,4
2498,宏達電,0.0,1.3,0.68,0.8491,-0.7582328885175867,-0.32605377175978856,-0.5449063464336851,-0.040988869907488554,4,4
2501,國建,15.17,11.73,0.85,0.927,2.700120495423727,-0.17106337156232346,-0.45867335780108753,0.15718613630842843,0,0
2504,國產,14.88,2.1,0.81,0.9522,-0.4929708839966806,-0.17402627308224863,-0.4789634727734634,0.2212940972409201,1,1
2505,國揚,256.25,2.44,1.74,0.8568,-0.3802345320752955,2.2920273126568516,-0.007218299665724077,-0.0214003262892271,4,4
2506,太設,0.0,1.83,0.46,0.5665,-0.5824968105224864,-0.32605377175978856,-0.6565019787817524,-0.7599138603647166,4,4
2509,全坤建,9.44,3.43,0.94,0.27399999999999997,-0.05197280148067401,-0.22960621883532778,-0.41302059911324185,-1.5040241211882812,4,4
2511,太子,15.98,5.3,0.64,0.7927,0.5680771340869438,-0.16278768111011868,-0.565196461406061,-0.18446859199449378,0,0
2514,龍邦,5.57,1.91,0.58,0.8769,-0.5559706100703958,-0.26914562877363957,-0.5956316338646248,0.02973340445454605,4,4
2515,中工,33.5,2.99,0.52,0.8582,-0.19786690396717246,0.016212438300533167,-0.6260668063231886,-0.017838772904088782,4,4
2516,新建,29.0,0.0,0.4,0.9315,-1.1892836458640592,-0.029763619767271248,-0.6869371512403162,0.16863398647494465,4,4
2520,冠德,9.4,6.13,0.95,0.9577,0.8432864637773839,-0.2300148949070416,-0.40794807037014785,0.23528591411110666,0,0
2524,京城,7.1,0.0,0.88,0.4374,-1.1892836458640592,-0.25351376903058603,-0.44345577157180566,-1.088339961808553,4,4
2527,宏璟,6.83,9.28,0.63,0.8521,1.8877556065784518,-0.2562723325146543,-0.570268990149155,-0.03335696979647763,0,0
2528,皇普,0.0,0.0,1.76,0.6951,-1.1892836458640592,-0.32605377175978856,0.002926757820463905,-0.43275974227271535,4,4
2530,華建,0.0,0.64,1.36,0.1959,-0.9770740422473342,-0.32605377175978856,-0.19997439190329494,-1.7027079207449318,4,4
2534,宏盛,7.28,3.04,0.7,0.946,-0.18128802868461588,-0.2516747267078739,-0.5347612889474972,0.205521503678164,1,1
2535,達欣工,9.81,6.83,0.88,0.6652,1.075390717733177,-0.22582596517197492,-0.44345577157180566,-0.5088243467124576,0,0
2536,宏普,11.26,4.85,0.57,0.6639,0.41886725654393414,-0.2110114575723491,-0.6007041626077188,-0.5121315034272289,0,0
2537,聯上發,0.0,0.0,0.65,1.2572,-1.1892836458640592,-0.32605377175978856,-0.560123932662967,0.9972039418603633,1,1
2538,基泰,0.0,6.57,0.6,0.8211,0.9891805662638825,-0.32605377175978856,-0.5854865763784368,-0.11221993761025688,0,0
2539,櫻花建,10.28,8.79,2.12,0.2281,1.7252826288093965,-0.2210240213293376,0.185537792571847,-1.6207921928867481,0,0
2540,愛山林,18.19,0.0,0.84,0.7532,-1.1892836458640592,-0.14020832814793027,-0.46374588654418153,-0.2849552767894708,4,4
2542,興富發,15.24,9.86,1.52,0.8563,2.0800705598561082,-0.17034818843682428,-0.11881393201379142,-0.022672309641062396,0,0
2543,皇昌,66.0,0.0,0.79,0.1338,-1.1892836458640592,0.34826174656800946,-0.4891085302596514,-1.8606882530428577,4,4
2545,皇翔,785.0,3.82,1.02,0.9513,0.07734242572326751,7.69421413562387,-0.37244036916849005,0.21900452720761682,2,2
2546,根基,9.47,8.36,1.39,0.5985,1.5827043013794098,-0.2292997117815424,-0.18475680567401312,-0.6785069258472669,0,0
2547,日勝生,22.18,6.01,0.78,0.9059,0.8034971630992481,-0.09944288999447705,-0.4941810590027454,0.10350843886098497,0,0
2548,華固,7.74,8.53,1.46,0.5937,1.6390724773401024,-0.24697495188316496,-0.14924910447235526,-0.6907179660248844,0,0
2597,潤弘,11.67,7.67,2.05,0.7723,1.3539158224801282,-0.20682252783728244,0.1500300913701889,-0.23636551274936793,0,0
2601,益航,4.17,1.07,0.64,1.0283,-0.8344957148173472,-0.2834492912836231,-0.565196461406061,0.4148899633902302,1,1
2603,長榮,497.0,0.0,0.68,0.9401,-1.1892836458640592,4.7517464192843875,-0.5449063464336851,0.19051210012650943,2,2
2605,新興,96.67,3.45,0.55,0.9349,-0.04534125136765138,0.6616141245545786,-0.6108492200939066,0.1772834732674236,0,0
2606,裕民,14.79,6.69,0.89,0.7954,1.0289698669420184,-0.17494579424360474,-0.43838324282871166,-0.17759988189458387,0,0
2607,榮運,15.57,2.44,0.58,0.6064,-0.3802345320752955,-0.1669766108451853,-0.5956316338646248,-0.6584095888882714,4,4
2608,嘉里大榮,13.55,3.97,1.94,0.5488,0.12707905157093746,-0.18761475246673306,0.0942322751961554,-0.8049420710196812,4,4
2609,陽明,0.0,0.0,0.86,0.8976,-1.1892836458640592,-0.32605377175978856,-0.4536008290579936,0.08239351522052121,4,4
2610,華航,0.0,2.99,0.67,0.9559,-0.19786690396717246,-0.32605377175978856,-0.549978875176779,0.23070677404450005,1,1
2611,志信,0.0,7.01,0.42,0.3863,1.1350746687503805,-0.32605377175978856,-0.6767920937541284,-1.2183366603661057,0,0
2612,中航,14.24,3.43,0.46,0.9537,-0.05197280148067401,-0.1805650902296697,-0.6565019787817524,0.22511004729642545,0,0
2613,中櫃,49.42,1.32,0.58,0.5825,-0.751601338404564,0.17886551484263236,-0.5956316338646248,-0.7192103931059918,4,4
2614,東森,0.0,7.97,1.15,0.8166,1.4533890741754683,-0.32605377175978856,-0.30649749550826844,-0.1236677877767734,0,0
2615,萬海,9.91,5.02,0.98,0.8529,0.47523543250462674,-0.2248042749926904,-0.392730484140866,-0.03132179643354133,0,0
2616,山隆,13.62,6.17,0.99,0.3092,0.8565495640034294,-0.18689956934123392,-0.387657955397772,-1.414476493219086,0,0
2617,台航,10.49,8.61,0.62,0.8077,1.665598677792193,-0.21887847195284005,-0.575341518892249,-0.14630909143943915,0,0
2618,長榮航,12.07,2.53,0.67,1.0082,-0.35039255656669355,-0.2027357671201443,-0.549978875176779,0.36375623264645707,1,1
2630,亞航,37.84,0.57,1.05,0.9415,-1.0002844676429135,0.060553792081482344,-0.3572227829392081,0.19407365351164774,4,4
2633,台灣高鐵,22.18,3.87,2.49,0.6485,0.09392130100582433,-0.09944288999447705,0.37322135606632406,-0.5513085906637518,4,4
2634,漢翔,13.52,4.42,1.72,0.4341,0.27628892911394715,-0.18792125952051844,-0.01736335715191206,-1.0967350519306651,4,4
2636,台驊投控,9.79,6.18,1.01,0.6778,0.8598653390599404,-0.22603030320783188,-0.377512897911584,-0.47677036624621183,0,0
2637,慧洋-KY,7.4,6.36,0.56,0.7563,0.9195492900771446,-0.25044869849273244,-0.6057766913508127,-0.2770689800080929,0,0
2642,宅配通,17.63,4.03,1.65,0.6526,0.1469737019100056,-0.14592979315192375,-0.052871058353569825,-0.5408783271787035,0,0
2701,萬企,12.58,3.57,0.65,0.5492,-0.005551950689515605,-0.19752514720579314,-0.560123932662967,-0.803924484338213,4,4
2702,華園,0.0,8.66,0.99,1.3013,1.6821775530747496,-0.32605377175978856,-0.387657955397772,1.1093928734922234,0,0
2704,國賓,23.33,0.0,0.84,0.5127,-1.1892836458640592,-0.08769345293270482,-0.46374588654418153,-0.896779269022179,4,4
2705,六福,0.0,0.0,1.15,0.5996,-1.1892836458640592,-0.32605377175978856,-0.30649749550826844,-0.6757085624732295,4,4
2706,第一店,11.56,3.67,0.65,0.6872,0.02760579987559779,-0.20794638703449544,-0.560123932662967,-0.4528570792317108,4,4
2707,晶華,11.56,8.24,4.75,1.0759999999999998,1.542915000701274,-0.20794638703449544,1.5196128520055614,0.5362371751553033,0,0
2712,遠雄來,0.0,0.0,2.76,0.4714,-1.1892836458640592,-0.32605377175978856,0.5101796321298611,-1.0018450938837629,4,4
2722,夏都,61.39,0.9,1.44,0.2829,-0.8908638907780398,0.30116182930299207,-0.15939416195854322,-1.4813828175256152,4,4
2723,美食-KY,16.06,3.61,1.47,1.2629,0.007711149536529654,-0.16197032896669106,-0.14417657572926132,1.0117045520712835,1,1
2727,王品,13.19,7.21,1.38,1.0621,1.2013901698806073,-0.19129283711215744,-0.18982933441710706,0.5008760379742866,0,0
2731,雄獅,20.89,3.05,2.2,1.2252,-0.1779722536281046,-0.11262269330724764,0.2261180225165987,0.9157970073429135,1,1
2739,寒舍,19.1,4.72,1.26,0.3846,0.3757621808092868,-0.13091094751644095,-0.2506996793342347,-1.2226614037623451,0,0
2748,雲品,14.27,6.26,2.06,0.7340000000000001,0.8863915395120312,-0.18025858317588436,0.15510262011328318,-0.33379943749994034,0,0
2801,彰銀,16.29,4.44,1.16,0.6092,0.28292047922697,-0.1596204415543366,-0.3014249667651745,-0.6512864821179948,0,0
2809,京城銀,9.88,5.04,0.82,0.9832,0.4818669826176494,-0.22511078204647575,-0.4738909440303695,0.30015706505469936,0,0
2812,台中銀,9.44,7.31,0.79,0.7802,1.2345479204457206,-0.22960621883532778,-0.4891085302596514,-0.21626817579037247,0,0
2816,旺旺保,5.67,7.38,0.74,0.7857,1.2577583458413,-0.268123938594355,-0.5144711739751213,-0.20227635892018592,0,0
2820,華票,15.0,5.0,0.81,0.3294,0.4686038823916041,-0.1728002448671072,-0.4789634727734634,-1.363088365804946,0,0
2823,中壽,6.31,6.23,0.6,1.2118,0.8764442143424975,-0.26158512144693397,-0.5854865763784368,0.8817078535137312,0,0
2832,台產,9.9,5.21,0.77,0.4793,0.5382351585783419,-0.22490644401061888,-0.49925358774583933,-0.9817477569247673,0,0
2834,臺企銀,10.8,6.9,0.76,0.9385,1.0986011431287563,-0.21571123239705797,-0.5043261164889333,0.18644175340063682,0,0
2836,高雄銀,12.88,5.5,0.65,0.6213,0.6343926352171704,-0.19446007666793946,-0.560123932662967,-0.6205044850035841,0,0
2838,聯邦銀,9.31,7.88,0.56,0.7743,1.4235470986668661,-0.23093441606839765,-0.6057766913508127,-0.23127757934202733,0,0
2841,台開,17.15,0.0,0.26,0.79,-1.1892836458640592,-0.15083390601248955,-0.7579525536436319,-0.19133730209440342,4,4
2845,遠東銀,9.35,7.33,0.72,0.8214,1.2411794705587431,-0.23052573999668383,-0.5246162314613092,-0.11145674759915587,0,0
2849,安泰銀,12.83,7.35,0.79,0.8403,1.2478110206717659,-0.1949709217575818,-0.4891085302596514,-0.06337577689978703,0,0
2850,新產,7.1,5.14,0.95,0.6278,0.5150247331827625,-0.25351376903058603,-0.40794807037014785,-0.6039687014297269,0,0
2851,中再保,9.3,5.17,0.85,0.6619,0.5249720583522967,-0.2310365850863261,-0.45867335780108753,-0.5172194368345695,0,0
2852,第一保,7.15,6.96,0.61,0.7607,1.1184957934678241,-0.2530029239409438,-0.5804140476353428,-0.26587552651194335,0,0
2855,統一證,7.4,9.38,0.66,0.6995,1.9209133571435653,-0.25044869849273244,-0.5550514039198731,-0.4215662887765661,0,0
2867,三商壽,4.01,0.0,0.54,1.0745,-1.1892836458640592,-0.2850839955704784,-0.6159217488370007,0.5324212250997984,1,1
2880,華南金,13.78,6.04,1.16,0.8588,0.813444488268782,-0.1852648650543786,-0.3014249667651745,-0.016312392881886486,0,0
2881,富邦金,7.7,5.1,0.74,0.8176,0.5017616329567173,-0.2473836279548788,-0.5144711739751213,-0.1211238210731031,0,0
2882,國泰金,8.68,4.05,0.71,0.6598,0.153605252023028,-0.23737106419789028,-0.5296887602044033,-0.5225617669122771,0,0
2883,開發金,9.55,3.57,0.65,0.9023,-0.005551950689515605,-0.22848235963811475,-0.560123932662967,0.09435015872777175,0,0
2884,玉山金,14.86,6.19,1.73,1.0389,0.863181114116452,-0.17423061111810556,-0.01229082840881801,0.4418560104491353,0,0
2885,元大金,9.2,6.52,0.81,1.1095,0.9726016909813257,-0.23205827526561068,-0.4789634727734634,0.6214600597282588,0,0
2886,兆豐金,13.24,6.03,1.18,0.6424,0.8101287132122708,-0.1907819920225151,-0.29127990927898656,-0.5668267875561406,0,0
2887,台新金,9.29,6.15,0.75,0.8514,0.8499180138904068,-0.23113875410425458,-0.5093986452320273,-0.03513774648904665,0,0
2888,新光金,6.17,4.95,0.52,1.0756,0.4520250071090475,-0.26301548769793226,-0.6260668063231886,0.5352195884738353,0,0
2889,國票金,11.41,7.81,0.84,0.1236,1.4003366732712867,-0.20947892230342227,-0.46374588654418153,-1.8866367134202948,0,0
2890,永豐金,10.14,6.22,0.85,0.889,0.8731284392859859,-0.22245438758033595,-0.45867335780108753,0.06051540156895674,0,0
2891,中信金,8.69,5.38,0.98,0.8707,0.5946033345390346,-0.23726889517996186,-0.392730484140866,0.013960810891790201,0,0
2892,第一金,13.29,5.34,1.17,0.892,0.5813402343129893,-0.1902711469328729,-0.29635243802208044,0.06814730167996766,0,0
2897,王道銀行,16.76,5.82,0.56,0.728,0.740497437025533,-0.15481849771169923,-0.6057766913508127,-0.34906323772196246,0,0
2901,欣欣,49.33,1.8,1.85,0.1479,-0.5924441356920204,0.17794599368127623,0.048579516508309654,-1.8248183225211063,4,4
2903,遠百,17.64,3.57,1.02,0.5122,-0.005551950689515605,-0.14582762413399528,-0.37244036916849005,-0.8980512523740143,4,4
2904,匯僑,11.82,7.16,1.59,0.6635,1.1848112945980505,-0.20528999256835564,-0.08330623081213354,-0.5131490901086971,0,0
2905,三商,4.76,9.37,0.92,1.0345,1.9175975820870537,-0.2774213192258444,-0.42316565659942973,0.43066255695298605,0,0
2906,高林,34.67,2.88,0.74,0.3706,-0.23434042958879717,0.028166213398162332,-0.5144711739751213,-1.2582769376137295,4,4
2908,特力,92.75,3.83,1.46,0.3945,0.08065820077977907,0.6215638695266246,-0.14924910447235526,-1.1974761333960091,4,4
2910,統領,45.55,2.4,2.15,0.3603,-0.39349763230134077,0.1393261049043205,0.2007553788011287,-1.2844797946615338,4,4
2911,麗嬰房,0.0,0.0,0.44,0.8716,-1.1892836458640592,-0.32605377175978856,-0.6666470362679404,0.016250380925093507,4,4
2912,統一超,28.4,3.13,8.27,0.3125,-0.15144605317601395,-0.03589376084297852,3.3051429695746397,-1.4060814030969742,3,3
2913,農林,0.0,2.22,0.68,0.6736,-0.4531815833185446,-0.32605377175978856,-0.5449063464336851,-0.4874550264016271,4,4
2915,潤泰全,4.05,7.54,0.48,0.6397,1.310810746745481,-0.2846753194987646,-0.6463569212955645,-0.5736954976560502,0,0
2923,鼎固-KY,4.87,9.7,0.73,0.8591,2.0270181589519276,-0.27629746002863137,-0.5195437027182152,-0.015549202870785478,0,0
2929,淘帝-KY,5.56,6.95,1.11,1.1016,1.1151800184113128,-0.26924779779156804,-0.3267876104806442,0.6013627227692634,0,0
2936,客思達-KY,0.0,0.0,0.4,0.6412,-1.1892836458640592,-0.32605377175978856,-0.6869371512403162,-0.5698795476005449,4,4
2939,凱羿-KY,30.74,2.92,5.15,0.6113,-0.2210773293627518,-0.011986210647720224,1.7225140017293206,-0.6459441520402871,4,4
3002,歐格,16.25,4.52,0.83,0.6563,0.30944667967906025,-0.1600291176260504,-0.4688184152872755,-0.5314656503751233,0,0
3003,健和興,13.49,2.74,1.25,1.1283,-0.28076128037995557,-0.18822776657430376,-0.25577220807732864,0.6692866337572609,1,1
3004,豐達科,7.93,5.06,1.45,1.4027,0.488498532730672,-0.24503374054252436,-0.1543216332154493,1.3673510972443925,1,1
3005,神基,11.82,6.49,1.68,0.7152,0.962654365811792,-0.20528999256835564,-0.03765347212428791,-0.3816260115289425,0,0
3006,晶豪科,20.08,2.72,1.34,1.3297,-0.2873928304929782,-0.12089838375945246,-0.2101194493894829,1.1816415278764605,1,1
3008,大立光,16.76,1.82,3.77,1.57,-0.5858125855789976,-0.15481849771169923,1.0225050351823524,1.7929567267684348,1,1
3010,華立,8.42,6.41,1.04,0.8119,0.9361281653597012,-0.24002745866403008,-0.36229531168230206,-0.13562443128402393,0,0
3011,今皓,0.0,0.0,0.56,0.9512,-1.1892836458640592,-0.32605377175978856,-0.6057766913508127,0.21875013053724982,4,4
3013,晟銘電,14.46,2.5,0.83,0.7787,-0.3603398817362275,-0.1783173718352437,-0.4688184152872755,-0.22008412584587808,4,4
3014,聯陽,13.66,7.21,1.83,1.0321,1.2013901698806073,-0.18649089326952006,0.03843445902212178,0.42455703686417745,0,0
3015,全漢,32.5,6.59,0.5,0.8023,0.9958121163769051,0.005995536507687741,-0.6362118638093766,-0.1600465116392587,0,0
3017,奇鋐,13.76,3.49,1.47,1.295,-0.03207815114160612,-0.18546920309023554,-0.14417657572926132,1.0933658832591004,1,1
3018,同開,0.0,0.0,1.97,1.3781,-1.1892836458640592,-0.32605377175978856,0.10944986142543732,1.3047695163341033,1,1
3019,亞光,20.0,2.93,1.63,1.6235,-0.21776155430624036,-0.12171573590288007,-0.0630161158397578,1.9290589454147957,1,1
3021,鴻名,8.89,3.13,0.99,0.8733,-0.15144605317601395,-0.23522551482139273,-0.387657955397772,0.020575124321332832,4,4
3022,威強電,8.78,4.5,0.87,1.1337,0.3028151295660379,-0.23634937401860573,-0.44852830031489965,0.6830240539570802,1,1
3023,信邦,17.03,4.02,3.85,1.1443,0.14365792685349404,-0.15205993422763098,1.063085265127104,0.7099901010159858,1,1
3024,憶聲,35.85,3.07,0.75,0.6573,-0.17134070351508196,0.04022215751371993,-0.5093986452320273,-0.528921683671453,4,4
3025,星通,28.29,2.93,1.73,1.2302,-0.21776155430624036,-0.037017620040191504,-0.01229082840881801,0.9285168408612647,1,1
3026,禾伸堂,23.31,5.98,2.05,1.3504,0.7935498379297141,-0.08789779096856173,0.1500300913701889,1.2343016386424357,1,1
3027,盛達,0.0,0.0,0.49,0.8592,-1.1892836458640592,-0.32605377175978856,-0.6412843925524706,-0.015294806200418476,4,4
3028,增你強,16.94,5.46,0.89,0.6936,0.6211295349911251,-0.15297945538898705,-0.43838324282871166,-0.4365756923282209,0,0
3029,零壹,11.63,6.1,1.69,0.9035,0.8333391386078499,-0.20723120390899624,-0.03258094338119397,0.09740291877217606,0,0
3030,德律,12.51,6.65,2.18,0.8270000000000001,1.015706766715973,-0.19824033033129232,0.21597296503041083,-0.09721053405860204,0,0
3031,佰鴻,11.24,5.35,0.97,1.1275,0.5846560093695004,-0.21121579560820597,-0.39780301288395986,0.6672514603943244,0,0
3032,偉訓,10.32,7.75,1.31,0.6786,1.3804420229322187,-0.22061534525762377,-0.22533703561876484,-0.47473519288327554,0,0
3033,威健,20.14,4.06,0.93,0.9246,0.1569210270795393,-0.1202853696518817,-0.41809312785633573,0.15108061621961952,0,0
3034,聯詠,13.51,5.0,3.24,1.2169,0.4686038823916041,-0.1880234285384469,0.753661011798372,0.8946820837024501,1,1
3035,智原,36.37,2.59,2.06,1.5294,-0.33049790622762554,0.04553494644599951,0.15510262011328318,1.6896716785994204,1,1
3036,文曄,8.61,7.52,0.93,0.7948,1.3041791966324583,-0.23808624732338948,-0.41809312785633573,-0.17912626191678616,0,0
3037,欣興,16.72,2.94,1.24,1.8266,-0.21444577924972916,-0.15522717378341308,-0.2608447368204227,2.4457385829302347,1,1
3038,全台,11.04,6.28,1.5,1.0764,0.8930230896250541,-0.2132591759667751,-0.1289589894999794,0.537254761836772,0,0
3040,遠見,21.47,5.14,1.41,0.6288,0.5150247331827625,-0.10669689026739732,-0.17461174818782516,-0.6014247347260566,0,0
3041,揚智,0.0,0.0,0.83,1.4369,-1.1892836458640592,-0.32605377175978856,-0.4688184152872755,1.454354758509917,1,1
3042,晶技,29.08,3.96,2.25,1.068,0.12376327651442616,-0.02894626762384363,0.2514806662320685,0.5158854415259415,1,1
3043,科風,3.21,0.0,1.74,0.6005,-1.1892836458640592,-0.2932575170047548,-0.007218299665724077,-0.6734189924399262,4,4
3044,健鼎,8.83,5.81,1.56,1.3567,0.7371816619690214,-0.23583852892896348,-0.09852381704141557,1.2503286288755584,1,1
3045,台灣大,23.87,5.24,4.38,0.2972,0.5481824837478759,-0.08217632596456827,1.3319292885110845,-1.4450040936631299,0,0
3046,建碁,0.0,3.09,1.2,1.3515,-0.16470915340205933,-0.32605377175978856,-0.28113485179279857,1.2371000020164726,1,1
3047,訊舟,23.39,1.94,0.71,1.3527,-0.5460232849008617,-0.08708043882513408,-0.5296887602044033,1.2401527620608772,1,1
3048,益登,9.73,6.23,1.04,0.8351,0.8764442143424975,-0.22664331731540258,-0.36229531168230206,-0.07660440375887285,0,0
3049,和鑫,8.1,3.43,0.88,1.0918,-0.05197280148067401,-0.2432968672377406,-0.44345577157180566,0.5764318490732948,1,1
3050,鈺德,12.33,3.24,0.59,1.0793,-0.11497252755438923,-0.2000793726540045,-0.5905591051215309,0.5446322652774156,1,1
3051,力特,0.0,0.0,0.8,0.604,-1.1892836458640592,-0.32605377175978856,-0.4840360015165574,-0.6645151089770803,4,4
3052,夆典,11.95,4.81,0.73,0.8417,0.4056041563178889,-0.20396179533528574,-0.5195437027182152,-0.05981422351464871,0,0
3054,立萬利,0.0,0.0,2.16,0.4563,-1.1892836458640592,-0.32605377175978856,0.20582790754422273,-1.0402589911091844,4,4
3055,蔚華科,256.82,1.42,1.15,0.521,-0.7184435878394507,2.2978509466787735,-0.30649749550826844,-0.8756643453817156,4,4
3056,總太,13.62,9.79,1.33,0.9953,2.056860134460529,-0.18689956934123392,-0.21519197813257684,0.33093906216911007,0,0
3057,喬鼎,0.0,0.0,0.83,1.0008,-1.1892836458640592,-0.32605377175978856,-0.4688184152872755,0.3449308790392966,1,1
3058,立德,0.0,1.76,0.44,0.7133,-0.6057072359180656,-0.32605377175978856,-0.6666470362679404,-0.3864595482659158,4,4
3059,華晶科,58.71,2.75,0.58,0.8631,-0.27744550532344436,0.27378053249816636,-0.5956316338646248,-0.005373336056104248,4,4
3060,銘異,0.0,0.0,0.5,1.0986,-1.1892836458640592,-0.32605377175978856,-0.6362118638093766,0.5937308226582527,1,1
3062,建漢,85.31,2.93,0.82,1.3166,-0.21776155430624036,0.5455501201878546,-0.4738909440303695,1.148315564058379,1,1
3090,日電貿,14.32,7.36,2.03,1.2394,1.2511267957282772,-0.1797477380862421,0.13988503388400103,0.9519213345350318,0,0
3094,聯傑,32.6,4.97,1.23,0.9917,0.45865655722207016,0.007017226686972298,-0.26591726556351664,0.3217807820358971,0,0
3130,一零四,17.4,5.75,3.34,0.5288,0.7172870116299537,-0.1482796805642782,0.8043862992293115,-0.8558214050930871,0,0
3149,正達,0.0,0.0,0.81,1.2582,-1.1892836458640592,-0.32605377175978856,-0.4789634727734634,0.9997479085640333,1,1
3164,景岳,36.46,3.38,1.52,0.6215,-0.06855167676323083,0.04645446760735563,-0.11881393201379142,-0.6199956916628497,4,4
3167,大量,17.84,5.05,1.76,0.7761,0.4851827576741607,-0.1437842437754262,0.002926757820463905,-0.22669843927542072,0,0
3189,景碩,0.0,1.96,0.9,1.557,-0.5393917347878391,-0.32605377175978856,-0.4333107140856177,1.7598851596207203,1,1
3209,全科,11.5,7.07,1.16,0.8005,1.154969319089449,-0.2085594011420662,-0.3014249667651745,-0.16462565170586532,0,0
3229,晟鈦,0.0,0.0,1.58,0.9951,-1.1892836458640592,-0.32605377175978856,-0.08837875955522759,0.33043026882837606,1,1
3231,緯創,10.88,7.69,1.0,1.2437,1.360547372593151,-0.21489388025363032,-0.382585426654678,0.962860391360814,0,0
3257,虹冠電,37.84,7.89,2.34,0.5852,1.4268628737233773,0.060553792081482344,0.29713342491991424,-0.7123416830060819,0,0
3266,昇陽,20.25,4.12,0.83,0.6378,0.17681567741860743,-0.11916151045466872,-0.4688184152872755,-0.5785290343930238,0,0
3296,勝德,48.15,2.08,0.86,0.51,-0.49960243410970323,0.16589004956571862,-0.4536008290579936,-0.9036479791220889,4,4
3305,昇貿,13.04,5.36,0.62,0.8734,0.587971784426012,-0.19282537238108424,-0.575341518892249,0.020829520991699834,0,0
3308,聯德,0.0,0.0,0.63,0.8998,-1.1892836458640592,-0.32605377175978856,-0.570268990149155,0.08799024196859612,4,4
3311,閎暉,0.0,0.0,0.72,1.0053,-1.1892836458640592,-0.32605377175978856,-0.5246162314613092,0.3563787292058134,1,1
3312,弘憶股,11.3,8.11,1.24,1.1389,1.4998099249666266,-0.21060278150063527,-0.2608447368204227,0.696252680816166,0,0
3321,同泰,0.0,0.0,1.24,1.2076,-1.1892836458640592,-0.32605377175978856,-0.2608447368204227,0.8710231933583159,1,1
3338,泰碩,26.79,2.33,4.89,1.1966,-0.41670805769692,-0.05234297272945965,1.590628254408877,0.8430395596179429,1,1
3346,麗清,148.24,5.95,1.29,1.3633,0.7836025127601802,1.1884997500116175,-0.2354820931049528,1.2671188091197823,1,1
3356,奇偶,91.36,0.0,1.13,1.3449,-1.1892836458640592,0.6073623760345694,-0.3166425529944564,1.2203098217722488,1,1
3376,新日興,17.39,3.2,1.68,1.3948,-0.12823562778043462,-0.14838184958220663,-0.03765347212428791,1.3472537602853971,1,1
3380,明泰,47.5,2.11,1.14,1.2763,-0.4896551089401693,0.15924906340036912,-0.3115700242513624,1.0457937059004658,1,1
3383,新世紀,0.0,0.0,0.67,0.4785,-1.1892836458640592,-0.32605377175978856,-0.549978875176779,-0.9837829302877036,4,4
3406,玉晶光,18.99,2.09,3.53,1.9338,-0.4962866590531919,-0.13203480671365397,0.9007643453480968,2.718451813563692,1,1
